Symbol,Todays_Date,Holder,Shares,Date_Reported,Percent_Out,Value
TPR,12/23/20,Boston Partners,8555199,"Sep 29, 2020",3.08,133717760
TPR,12/23/20,Bank Of New York Mellon Corporation,7786604,"Sep 29, 2020",2.81,121704620
TPR,12/23/20,Citadel Advisors LLC,7578317,"Sep 29, 2020",2.73,118449094
TPR,12/23/20,Invesco Ltd.,5118743,"Sep 29, 2020",1.85,80005953
TPR,12/23/20,"Geode Capital Management, LLC",4924554,"Sep 29, 2020",1.78,76970779
TPR,12/23/20,Dimensional Fund Advisors LP,4629143,"Sep 29, 2020",1.67,72353505
TGT,12/23/20,"Vanguard Group, Inc. (The)",43466167,"Sep 29, 2020",8.68,6842444009
TGT,12/23/20,State Street Corporation,39591856,"Sep 29, 2020",7.91,6232549971
TGT,12/23/20,Blackrock Inc.,34672443,"Sep 29, 2020",6.92,5458135977
TGT,12/23/20,Bank of America Corporation,14497262,"Sep 29, 2020",2.89,2282158984
TGT,12/23/20,Wells Fargo & Company,12159642,"Sep 29, 2020",2.43,1914170843
TGT,12/23/20,Capital World Investors,10361505,"Sep 29, 2020",2.07,1631108117
TGT,12/23/20,"Ameriprise Financial, Inc.",8764772,"Sep 29, 2020",1.75,1379750408
TGT,12/23/20,"Geode Capital Management, LLC",7635825,"Sep 29, 2020",1.52,1202031571
TGT,12/23/20,"Franklin Resources, Inc.",6980119,"Sep 29, 2020",1.39,1098810332
TGT,12/23/20,"Renaissance Technologies, LLC",6829197,"Sep 29, 2020",1.36,1075052191
TEL,12/23/20,Dodge & Cox Inc,30583492,"Sep 29, 2020",9.03,2989230508
TEL,12/23/20,"Vanguard Group, Inc. (The)",25332508,"Sep 29, 2020",7.48,2475999331
TEL,12/23/20,Blackrock Inc.,18180764,"Sep 29, 2020",5.37,1776987873
TEL,12/23/20,Capital World Investors,17874745,"Sep 29, 2020",5.28,1747077576
TEL,12/23/20,Price (T.Rowe) Associates Inc,16312998,"Sep 29, 2020",4.81,1594432424
TEL,12/23/20,Harris Associates L.P.,14709702,"Sep 29, 2020",4.34,1437726273
TEL,12/23/20,State Street Corporation,12961779,"Sep 29, 2020",3.83,1266884279
TEL,12/23/20,"ClearBridge Investments, LLC",9743600,"Sep 29, 2020",2.88,952339464
TEL,12/23/20,Generation Investment Management LLP,8381681,"Sep 29, 2020",2.47,819225500
TEL,12/23/20,"Ameriprise Financial, Inc.",8361403,"Sep 29, 2020",2.47,817243529
FTI,12/23/20,"Vanguard Group, Inc. (The)",30036599,"Sep 29, 2020",6.68,189530939
FTI,12/23/20,Bpifrance SA,24688691,"Sep 29, 2020",5.49,155785640
FTI,12/23/20,"Pzena Investment Management, LLC",24438977,"Sep 29, 2020",5.44,154209944
FTI,12/23/20,State Street Corporation,20983856,"Sep 29, 2020",4.67,132408131
FTI,12/23/20,Blackrock Inc.,20859905,"Sep 29, 2020",4.64,131626000
FTI,12/23/20,Citadel Advisors LLC,15592358,"Sep 29, 2020",3.47,98387778
FTI,12/23/20,"Ameriprise Financial, Inc.",12647253,"Sep 29, 2020",2.81,79804166
FTI,12/23/20,Amundi Pioneer Asset Management,12434786,"Sep 29, 2020",2.77,78463499
FTI,12/23/20,Norges Bank Investment Management,10486834,"Dec 30, 2019",2.33,224837720
FTI,12/23/20,Caisse De Depot Et Placement Du Quebec,9896346,"Sep 29, 2020",2.2,62445943
TDY,12/23/20,Price (T.Rowe) Associates Inc,4743234,"Sep 29, 2020",12.86,1471398619
TDY,12/23/20,"Vanguard Group, Inc. (The)",3856863,"Sep 29, 2020",10.46,1196437471
TDY,12/23/20,Blackrock Inc.,3465022,"Sep 29, 2020",9.39,1074884474
TDY,12/23/20,State Street Corporation,1752690,"Sep 29, 2020",4.75,543701964
TDY,12/23/20,Kayne Anderson Rudnick Investment Management LLC,1336384,"Sep 29, 2020",3.62,414559680
TDY,12/23/20,Janus Henderson Group PLC,1299694,"Sep 29, 2020",3.52,403178075
TDY,12/23/20,Artisan Partners Limited Partnership,1145551,"Sep 29, 2020",3.11,355361375
TDY,12/23/20,"William Blair Investment Management, LLC",606404,"Sep 29, 2020",1.64,188112584
TDY,12/23/20,"Geode Capital Management, LLC",597406,"Sep 29, 2020",1.62,185321315
TDY,12/23/20,Earnest Partners LLC,594728,"Sep 29, 2020",1.61,184490572
TFX,12/23/20,"Vanguard Group, Inc. (The)",5062979,"Sep 29, 2020",10.87,1723539311
TFX,12/23/20,Price (T.Rowe) Associates Inc,4940033,"Sep 29, 2020",10.61,1681686033
TFX,12/23/20,Blackrock Inc.,4919165,"Sep 29, 2020",10.56,1674582149
TFX,12/23/20,"Wellington Management Company, LLP",2501454,"Sep 29, 2020",5.37,851544970
TFX,12/23/20,State Street Corporation,1938180,"Sep 29, 2020",4.16,659795235
TFX,12/23/20,"American Century Companies, Inc.",1278284,"Sep 29, 2020",2.75,435153439
TFX,12/23/20,Invesco Ltd.,1267362,"Sep 29, 2020",2.72,431435372
TFX,12/23/20,Janus Henderson Group PLC,831826,"Sep 29, 2020",1.79,283170206
TFX,12/23/20,Marshall Wace LLP,749036,"Sep 29, 2020",1.61,254986835
TFX,12/23/20,"Geode Capital Management, LLC",733661,"Sep 29, 2020",1.58,249752877
TER,12/23/20,"Vanguard Group, Inc. (The)",19042975,"Sep 29, 2020",10.97,1513154793
TER,12/23/20,Blackrock Inc.,14095416,"Sep 29, 2020",8.12,1120021755
TER,12/23/20,Baillie Gifford and Company,8072305,"Sep 29, 2020",4.65,641425355
TER,12/23/20,"Ameriprise Financial, Inc.",7565174,"Sep 29, 2020",4.36,601128726
TER,12/23/20,State Street Corporation,6878602,"Sep 29, 2020",3.96,546573714
TER,12/23/20,"Wellington Management Company, LLP",6849205,"Sep 29, 2020",3.94,544237829
TER,12/23/20,JP Morgan Chase & Company,4119201,"Sep 29, 2020",2.37,327311711
TER,12/23/20,Kayne Anderson Rudnick Investment Management LLC,3600197,"Sep 29, 2020",2.07,286071653
TER,12/23/20,"Renaissance Technologies, LLC",3442849,"Sep 29, 2020",1.98,273568781
TER,12/23/20,Alkeon Capital Management LLC,3083490,"Sep 29, 2020",1.78,245014115
TXN,12/23/20,"Vanguard Group, Inc. (The)",85437952,"Sep 29, 2020",9.31,12199685166
TXN,12/23/20,Blackrock Inc.,68729731,"Sep 29, 2020",7.49,9813918289
TXN,12/23/20,State Street Corporation,40022791,"Sep 29, 2020",4.36,5714854326
TXN,12/23/20,JP Morgan Chase & Company,33569215,"Sep 29, 2020",3.66,4793348209
TXN,12/23/20,Primecap Management Company,25054223,"Sep 29, 2020",2.73,3577492502
TXN,12/23/20,Bank of America Corporation,21846337,"Sep 29, 2020",2.38,3119438460
TXN,12/23/20,Massachusetts Financial Services Co.,20730555,"Sep 29, 2020",2.26,2960115948
TXN,12/23/20,"Wellington Management Company, LLP",20617318,"Sep 29, 2020",2.25,2943946837
TXN,12/23/20,Bank Of New York Mellon Corporation,19649351,"Sep 29, 2020",2.14,2805730829
TXN,12/23/20,"Geode Capital Management, LLC",15477052,"Sep 29, 2020",1.69,2209968255
TXT,12/23/20,Price (T.Rowe) Associates Inc,35113164,"Sep 29, 2020",15.34,1267234088
TXT,12/23/20,"Vanguard Group, Inc. (The)",24121026,"Sep 29, 2020",10.54,870527828
TXT,12/23/20,Blackrock Inc.,17569656,"Sep 29, 2020",7.68,634088885
TXT,12/23/20,Invesco Ltd.,14511606,"Sep 29, 2020",6.34,523723860
TXT,12/23/20,State Street Corporation,10132679,"Sep 29, 2020",4.43,365688385
TXT,12/23/20,Victory Capital Management Inc.,6783242,"Sep 29, 2020",2.96,244807203
TXT,12/23/20,"Pzena Investment Management, LLC",6761973,"Sep 29, 2020",2.95,244039605
TXT,12/23/20,Primecap Management Company,6511510,"Sep 29, 2020",2.85,235000395
TXT,12/23/20,Boston Partners,6299448,"Sep 29, 2020",2.75,227347078
TXT,12/23/20,Lsv Asset Management,5052233,"Sep 29, 2020",2.21,182335088
TMO,12/23/20,"Vanguard Group, Inc. (The)",31233795,"Sep 29, 2020",7.88,13790345168
TMO,12/23/20,Blackrock Inc.,28879709,"Sep 29, 2020",7.29,12750969117
TMO,12/23/20,State Street Corporation,16294224,"Sep 29, 2020",4.11,7194225780
TMO,12/23/20,Capital World Investors,16023033,"Sep 29, 2020",4.04,7074489530
TMO,12/23/20,Price (T.Rowe) Associates Inc,13975627,"Sep 29, 2020",3.53,6170518833
TMO,12/23/20,Massachusetts Financial Services Co.,13501907,"Sep 29, 2020",3.41,5961361978
TMO,12/23/20,"FMR, LLC",12336219,"Sep 29, 2020",3.11,5446687412
TMO,12/23/20,Capital Research Global Investors,11577381,"Sep 29, 2020",2.92,5111645259
TMO,12/23/20,"Wellington Management Company, LLP",7725588,"Sep 29, 2020",1.95,3411001613
TMO,12/23/20,Morgan Stanley,7397608,"Sep 29, 2020",1.87,3266191884
TIF,12/23/20,"Vanguard Group, Inc. (The)",12415471,"Sep 29, 2020",10.23,1438332315
TIF,12/23/20,Blackrock Inc.,8809611,"Sep 29, 2020",7.26,1020593434
TIF,12/23/20,State Street Corporation,4760916,"Sep 29, 2020",3.92,551552118
TIF,12/23/20,Pentwater Capital Management Lp,4423600,"Sep 29, 2020",3.64,512474060
TIF,12/23/20,"Goldman Sachs Group, Inc.",1995086,"Sep 29, 2020",1.64,231130713
TIF,12/23/20,"Franklin Resources, Inc.",1801332,"Sep 29, 2020",1.48,208684312
TIF,12/23/20,"Geode Capital Management, LLC",1781629,"Sep 29, 2020",1.47,206401719
TIF,12/23/20,Bank Of Nova Scotia /,1707888,"Sep 29, 2020",1.41,197858824
TIF,12/23/20,Millennium Management LLC,1589259,"Sep 29, 2020",1.31,184115655
TIF,12/23/20,"Westchester Capital Management, LLC",1414757,"Sep 29, 2020",1.17,163899598
TJX,12/23/20,Blackrock Inc.,102102434,"Sep 29, 2020",8.5,5682000452
TJX,12/23/20,"Wellington Management Company, LLP",97613411,"Sep 29, 2020",8.13,5432186322
TJX,12/23/20,"Vanguard Group, Inc. (The)",95642013,"Sep 29, 2020",7.97,5322478023
TJX,12/23/20,State Street Corporation,51980346,"Sep 29, 2020",4.33,2892706254
TJX,12/23/20,Bank Of New York Mellon Corporation,30857114,"Sep 29, 2020",2.57,1717198394
TJX,12/23/20,"FMR, LLC",22083603,"Sep 29, 2020",1.84,1228952506
TJX,12/23/20,"AllianceBernstein, L.P.",21458528,"Sep 29, 2020",1.79,1194167083
TJX,12/23/20,Bank of America Corporation,18934138,"Sep 29, 2020",1.58,1053684779
TJX,12/23/20,"Geode Capital Management, LLC",17727658,"Sep 29, 2020",1.48,986544167
TJX,12/23/20,Royal Bank of Canada,17702622,"Sep 29, 2020",1.47,985150914
TSCO,12/23/20,"Vanguard Group, Inc. (The)",12723711,"Sep 29, 2020",10.92,1823816734
TSCO,12/23/20,Blackrock Inc.,9288520,"Sep 29, 2020",7.97,1331416456
TSCO,12/23/20,State Street Corporation,5425724,"Sep 29, 2020",4.66,777723278
TSCO,12/23/20,JP Morgan Chase & Company,3125736,"Sep 29, 2020",2.68,448042998
TSCO,12/23/20,Caisse De Depot Et Placement Du Quebec,2573594,"Sep 29, 2020",2.21,368898963
TSCO,12/23/20,Massachusetts Financial Services Co.,2422573,"Sep 29, 2020",2.08,347251613
TSCO,12/23/20,"Select Equity Group, Inc.",2240143,"Sep 29, 2020",1.92,321102097
TSCO,12/23/20,Ubs Asset Management Americas Inc,2105875,"Sep 29, 2020",1.81,301856122
TSCO,12/23/20,"Geode Capital Management, LLC",1938271,"Sep 29, 2020",1.66,277831765
TSCO,12/23/20,"Champlain Investment Partners, LLC",1622695,"Sep 29, 2020",1.39,232597101
TT,12/23/20,"Vanguard Group, Inc. (The)",17903106,"Sep 29, 2020",7.46,2170751602
TT,12/23/20,Blackrock Inc.,17134383,"Sep 29, 2020",7.14,2077543938
TT,12/23/20,"Wellington Management Company, LLP",16539389,"Sep 29, 2020",6.89,2005400916
TT,12/23/20,State Street Corporation,11641203,"Sep 29, 2020",4.85,1411495863
TT,12/23/20,JP Morgan Chase & Company,10777090,"Sep 29, 2020",4.49,1306722162
TT,12/23/20,"Ameriprise Financial, Inc.",7652790,"Sep 29, 2020",3.19,927900787
TT,12/23/20,Massachusetts Financial Services Co.,7040252,"Sep 29, 2020",2.93,853630555
TT,12/23/20,"FMR, LLC",6538308,"Sep 29, 2020",2.72,792769845
TT,12/23/20,Bank Of New York Mellon Corporation,5032849,"Sep 29, 2020",2.1,610232941
TT,12/23/20,Invesco Ltd.,4615860,"Sep 29, 2020",1.92,559673025
TDG,12/23/20,Capital International Investors,5717098,"Sep 29, 2020",10.5,2716307601
TDG,12/23/20,"Vanguard Group, Inc. (The)",5530502,"Sep 29, 2020",10.16,2627652110
TDG,12/23/20,Blackrock Inc.,3639957,"Sep 29, 2020",6.69,1729416369
TDG,12/23/20,"Principal Financial Group, Inc.",3145289,"Sep 29, 2020",5.78,1494389709
TDG,12/23/20,State Street Corporation,2209774,"Sep 29, 2020",4.06,1049907822
TDG,12/23/20,"Vulcan Value Partners, LLC",1866434,"Sep 29, 2020",3.43,886780122
TDG,12/23/20,"Tiger Global Management, LLC",1757245,"Sep 29, 2020",3.23,834902244
TDG,12/23/20,Stockbridge Partners LLC,1554497,"Sep 29, 2020",2.86,738572614
TDG,12/23/20,AltaRock Partners LLC,1224961,"Sep 29, 2020",2.25,582003470
TDG,12/23/20,Windacre Partnership LLC,1174483,"Sep 29, 2020",2.16,558020362
TRV,12/23/20,"Vanguard Group, Inc. (The)",21796412,"Sep 29, 2020",8.6,2358153814
TRV,12/23/20,Blackrock Inc.,20046084,"Sep 29, 2020",7.91,2168785827
TRV,12/23/20,State Street Corporation,16901776,"Sep 29, 2020",6.67,1828603145
TRV,12/23/20,Capital International Investors,14679197,"Sep 29, 2020",5.79,1588142323
TRV,12/23/20,"FMR, LLC",13223771,"Sep 29, 2020",5.22,1430679784
TRV,12/23/20,Massachusetts Financial Services Co.,12325111,"Sep 29, 2020",4.87,1333453759
TRV,12/23/20,"ClearBridge Investments, LLC",4426408,"Sep 29, 2020",1.75,478893081
TRV,12/23/20,Invesco Ltd.,3842028,"Sep 29, 2020",1.52,415669009
TRV,12/23/20,"First Eagle Investment Management, LLC",3802683,"Sep 29, 2020",1.5,411412273
TRV,12/23/20,"Geode Capital Management, LLC",3616565,"Sep 29, 2020",1.43,391276167
TFC,12/23/20,"Vanguard Group, Inc. (The)",107470141,"Sep 29, 2020",7.97,4089238865
TFC,12/23/20,Blackrock Inc.,87883778,"Sep 29, 2020",6.52,3343977752
TFC,12/23/20,Capital International Investors,75460283,"Sep 29, 2020",5.6,2871263768
TFC,12/23/20,State Street Corporation,57574299,"Sep 29, 2020",4.27,2190702076
TFC,12/23/20,JP Morgan Chase & Company,48473224,"Sep 29, 2020",3.6,1844406173
TFC,12/23/20,Bank of America Corporation,45572530,"Sep 29, 2020",3.38,1734034766
TFC,12/23/20,Massachusetts Financial Services Co.,32527693,"Sep 29, 2020",2.41,1237678718
TFC,12/23/20,Dodge & Cox Inc,30673116,"Sep 29, 2020",2.28,1167112063
TFC,12/23/20,"Geode Capital Management, LLC",19755679,"Sep 29, 2020",1.47,751703585
TFC,12/23/20,"FMR, LLC",19436530,"Sep 29, 2020",1.44,739559966
TWTR,12/23/20,"Vanguard Group, Inc. (The)",81120247,"Sep 29, 2020",10.2,3609850991
TWTR,12/23/20,Morgan Stanley,60012012,"Sep 29, 2020",7.55,2670534534
TWTR,12/23/20,Blackrock Inc.,58052267,"Sep 29, 2020",7.3,2583325881
TWTR,12/23/20,State Street Corporation,35665114,"Sep 29, 2020",4.48,1587097573
TWTR,12/23/20,"ClearBridge Investments, LLC",22784965,"Sep 29, 2020",2.86,1013930942
TWTR,12/23/20,"Aristotle Capital Management, LLC",16820309,"Sep 29, 2020",2.11,748503750
TWTR,12/23/20,"Geode Capital Management, LLC",12554984,"Sep 29, 2020",1.58,558696788
TWTR,12/23/20,Northern Trust Corporation,11914712,"Sep 29, 2020",1.5,530204684
TWTR,12/23/20,"FMR, LLC",11447406,"Sep 29, 2020",1.44,509409567
TWTR,12/23/20,Nuveen Asset Management,11272660,"Sep 29, 2020",1.42,501633370
TYL,12/23/20,Blackrock Inc.,4634460,"Sep 29, 2020",11.49,1615387377
TYL,12/23/20,"Vanguard Group, Inc. (The)",4496600,"Sep 29, 2020",11.15,1567334896
TYL,12/23/20,State Street Corporation,1735571,"Sep 29, 2020",4.3,604950627
TYL,12/23/20,"Brown Capital Management, Inc.",1573552,"Sep 29, 2020",3.9,548477285
TYL,12/23/20,Capital World Investors,1019511,"Sep 29, 2020",2.53,355360754
TYL,12/23/20,"Neuberger Berman Group, LLC",867201,"Sep 29, 2020",2.15,302271580
TYL,12/23/20,"Franklin Resources, Inc.",829678,"Sep 29, 2020",2.06,289192563
TYL,12/23/20,Janus Henderson Group PLC,776709,"Sep 29, 2020",1.93,270729689
TYL,12/23/20,"AllianceBernstein, L.P.",756343,"Sep 29, 2020",1.88,263630916
TYL,12/23/20,Artisan Partners Limited Partnership,746275,"Sep 29, 2020",1.85,260121614
TSN,12/23/20,"Vanguard Group, Inc. (The)",32838453,"Sep 29, 2020",11.16,1953231184
TSN,12/23/20,Price (T.Rowe) Associates Inc,24732955,"Sep 29, 2020",8.41,1471116163
TSN,12/23/20,Blackrock Inc.,20839988,"Sep 29, 2020",7.09,1239562486
TSN,12/23/20,State Street Corporation,13787161,"Sep 29, 2020",4.69,820060336
TSN,12/23/20,"Aristotle Capital Management, LLC",8931470,"Sep 29, 2020",3.04,531243835
TSN,12/23/20,Invesco Ltd.,6095760,"Sep 29, 2020",2.07,362575804
TSN,12/23/20,Lsv Asset Management,5646864,"Sep 29, 2020",1.92,335875470
TSN,12/23/20,"Geode Capital Management, LLC",5323651,"Sep 29, 2020",1.81,316650761
TSN,12/23/20,"Ameriprise Financial, Inc.",4802134,"Sep 29, 2020",1.63,285630930
TSN,12/23/20,Northern Trust Corporation,4664110,"Sep 29, 2020",1.59,277421262
UDR,12/23/20,"Vanguard Group, Inc. (The)",46532197,"Sep 29, 2020",15.8,1517414944
UDR,12/23/20,Cohen & Steers Inc.,36729142,"Sep 29, 2020",12.47,1197737320
UDR,12/23/20,Blackrock Inc.,33722302,"Sep 29, 2020",11.45,1099684268
UDR,12/23/20,State Street Corporation,17266530,"Sep 29, 2020",5.86,563061543
UDR,12/23/20,"FMR, LLC",13412749,"Sep 29, 2020",4.55,437389744
UDR,12/23/20,Daiwa Securities Group Inc.,9903954,"Sep 29, 2020",3.36,322967939
UDR,12/23/20,Invesco Ltd.,8832648,"Sep 29, 2020",3.0,288032651
UDR,12/23/20,"Geode Capital Management, LLC",5928722,"Sep 29, 2020",2.01,193335624
UDR,12/23/20,JP Morgan Chase & Company,4829228,"Sep 29, 2020",1.64,157481125
UDR,12/23/20,Dimensional Fund Advisors LP,4798488,"Sep 29, 2020",1.63,156478693
ULTA,12/23/20,"Vanguard Group, Inc. (The)",5794535,"Sep 29, 2020",10.29,1297859949
ULTA,12/23/20,Blackrock Inc.,3978997,"Sep 29, 2020",7.06,891215748
ULTA,12/23/20,"ClearBridge Investments, LLC",2839156,"Sep 29, 2020",5.04,635914160
ULTA,12/23/20,"Select Equity Group, Inc.",2635064,"Sep 29, 2020",4.68,590201634
ULTA,12/23/20,State Street Corporation,2395594,"Sep 29, 2020",4.25,536565144
ULTA,12/23/20,Price (T.Rowe) Associates Inc,1313633,"Sep 29, 2020",2.33,294227519
ULTA,12/23/20,"Alecta Pensionsforsakring, Omsesidigt",1288605,"Sep 29, 2020",2.29,288621747
ULTA,12/23/20,"Champlain Investment Partners, LLC",1106106,"Sep 29, 2020",1.96,247745621
ULTA,12/23/20,"AllianceBernstein, L.P.",1047524,"Sep 29, 2020",1.86,234624425
ULTA,12/23/20,Atlanta Capital Management Company LLC,1046706,"Sep 29, 2020",1.86,234441209
USB,12/23/20,"Berkshire Hathaway, Inc",131961832,"Sep 29, 2020",8.76,4730831677
USB,12/23/20,"Vanguard Group, Inc. (The)",109402733,"Sep 29, 2020",7.26,3922087978
USB,12/23/20,Blackrock Inc.,98302059,"Sep 29, 2020",6.53,3524128815
USB,12/23/20,State Street Corporation,58081563,"Sep 29, 2020",3.86,2082224033
USB,12/23/20,Massachusetts Financial Services Co.,34014751,"Sep 29, 2020",2.26,1219428823
USB,12/23/20,JP Morgan Chase & Company,22378259,"Sep 29, 2020",1.49,802260585
USB,12/23/20,"D1 Capital Partners, LP",20864643,"Sep 29, 2020",1.39,747997451
USB,12/23/20,"Geode Capital Management, LLC",20357119,"Sep 29, 2020",1.35,729802716
USB,12/23/20,Wells Fargo & Company,19105934,"Sep 29, 2020",1.27,684947733
USB,12/23/20,Bank of America Corporation,18383109,"Sep 29, 2020",1.22,659034457
UAA,12/23/20,"Vanguard Group, Inc. (The)",19899472,"Sep 29, 2020",10.55,223471070
UAA,12/23/20,Adage Capital Partners GP L.L.C.,15681086,"Sep 29, 2020",8.32,176098595
UAA,12/23/20,Blackrock Inc.,13235851,"Sep 29, 2020",7.02,148638606
UAA,12/23/20,Credit Suisse Ag/,11957513,"Sep 29, 2020",6.34,134282870
UAA,12/23/20,AKO Capital LLP,10112291,"Sep 29, 2020",5.36,113561027
UAA,12/23/20,State Street Corporation,8176761,"Sep 29, 2020",4.34,91825026
UAA,12/23/20,"Loomis Sayles & Company, LP",6623059,"Sep 29, 2020",3.51,74376952
UAA,12/23/20,"Shaw D.E. & Co., Inc.",6408965,"Sep 29, 2020",3.4,71972676
UAA,12/23/20,"Wellington Management Company, LLP",4416414,"Sep 29, 2020",2.34,49596329
UAA,12/23/20,"Goldman Sachs Group, Inc.",3435186,"Sep 29, 2020",1.82,38577138
UA,12/23/20,"Wellington Management Company, LLP",26027078,"Sep 29, 2020",11.23,256106447
UA,12/23/20,"Vanguard Group, Inc. (The)",20247994,"Sep 29, 2020",8.74,199240260
UA,12/23/20,Adage Capital Partners GP L.L.C.,16376791,"Sep 29, 2020",7.07,161147623
UA,12/23/20,Blackrock Inc.,11321077,"Sep 29, 2020",4.89,111399397
UA,12/23/20,Janus Henderson Group PLC,8767686,"Sep 29, 2020",3.78,86274030
UA,12/23/20,Wisconsin (State Of) Investment Board,6262535,"Sep 29, 2020",2.7,61623344
UA,12/23/20,State Street Corporation,6217993,"Sep 29, 2020",2.68,61185051
UA,12/23/20,Nuveen Asset Management,4936118,"Sep 29, 2020",2.13,48571401
UA,12/23/20,"Geode Capital Management, LLC",3150783,"Sep 29, 2020",1.36,31003704
UA,12/23/20,"CQS (US), LLC",2894879,"Sep 29, 2020",1.25,28485609
UNP,12/23/20,"Vanguard Group, Inc. (The)",57011459,"Sep 29, 2020",8.46,11223845933
UNP,12/23/20,Blackrock Inc.,47404110,"Sep 29, 2020",7.03,9332447135
UNP,12/23/20,State Street Corporation,28498918,"Sep 29, 2020",4.23,5610581986
UNP,12/23/20,"Wellington Management Company, LLP",22229009,"Sep 29, 2020",3.3,4376225001
UNP,12/23/20,Bank of America Corporation,13461879,"Sep 29, 2020",2.0,2650240118
UNP,12/23/20,Price (T.Rowe) Associates Inc,13219031,"Sep 29, 2020",1.96,2602430632
UNP,12/23/20,Massachusetts Financial Services Co.,10304281,"Sep 29, 2020",1.53,2028603800
UNP,12/23/20,"Ameriprise Financial, Inc.",9977566,"Sep 29, 2020",1.48,1964283418
UNP,12/23/20,"Geode Capital Management, LLC",9698632,"Sep 29, 2020",1.44,1909369681
UNP,12/23/20,"FMR, LLC",8367349,"Sep 29, 2020",1.24,1647279997
UAL,12/23/20,"Vanguard Group, Inc. (The)",29365835,"Sep 29, 2020",11.01,1020462766
UAL,12/23/20,Primecap Management Company,29297800,"Sep 29, 2020",10.98,1018098550
UAL,12/23/20,Blackrock Inc.,16106835,"Sep 29, 2020",6.04,559712516
UAL,12/23/20,State Street Corporation,8811804,"Sep 29, 2020",3.3,306210189
UAL,12/23/20,"PAR Capital Management, Inc.",7638291,"Sep 29, 2020",2.86,265430612
UAL,12/23/20,"Geode Capital Management, LLC",4871814,"Sep 29, 2020",1.83,169295536
UAL,12/23/20,"Altimeter Capital Management, LP",4803279,"Sep 29, 2020",1.8,166913945
UAL,12/23/20,"U.S. Global Investors, Inc.",4762026,"Sep 29, 2020",1.79,165480403
UAL,12/23/20,Dimensional Fund Advisors LP,4570723,"Sep 29, 2020",1.71,158832624
UAL,12/23/20,Newport Trust Co,4431604,"Sep 29, 2020",1.66,153998239
UNH,12/23/20,"Vanguard Group, Inc. (The)",79780738,"Sep 29, 2020",8.41,24873240686
UNH,12/23/20,Blackrock Inc.,73223633,"Sep 29, 2020",7.72,22828932060
UNH,12/23/20,"FMR, LLC",52270344,"Sep 29, 2020",5.51,16296325148
UNH,12/23/20,State Street Corporation,45729169,"Sep 29, 2020",4.82,14256983019
UNH,12/23/20,Capital World Investors,37553956,"Sep 29, 2020",3.96,11708196862
UNH,12/23/20,Price (T.Rowe) Associates Inc,36121826,"Sep 29, 2020",3.81,11261701692
UNH,12/23/20,"Wellington Management Company, LLP",34107080,"Sep 29, 2020",3.59,10633564331
